Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta    Len2(m)  Code    2theta  UT1  UT2  UT3  UT4  UT5
508029  0.0  1.422000  1000  139.428536  0  0  0  0  45.000000
508030  0.0  1.422000  1000  139.639873  0  0  0  0  45.000000
508031  0.0  1.362000  1000  140.087344  0  0  0  0  45.000000
508032  0.0  1.362000  1000  140.204651  0  0  0  0  45.000000
508033  0.0  1.362000  1000  140.477920  0  0  0  0  45.000000
508034  0.0  1.362000  1000  140.914571  0  0  0  0  45.000000
508035  0.0  1.362000  1000  140.900240  0  0  0  0  45.000000
508036  0.0  1.362000  1000  141.067940  0  0  0  0  45.000000
508037  0.0  1.362000  1000  141.295939  0  0  0  0  45.000000
508038  0.0  1.362000  1000  141.658403  0  0  0  0  45.000000
508039  0.0  1.362000  1000  141.577899  0  0  0  0  45.000000
508040  0.0  1.362000  1000  141.658337  0  0  0  0  45.000000
  601200       0.0     1.2332  1000   145.955    0    0    0    0    0
601001  0.0  1.233000  1000  144.634795  0  0  0  0  90.000000
601002  0.0  1.233000  1000  144.744993  0  0  0  0  90.000000
601003  0.0  1.233000  1000  145.015773  0  0  0  0  90.000000
601004  0.0  1.233000  1000  145.237376  0  0  0  0  90.000000
601005  0.0  1.233000  1000  145.392743  0  0  0  0  90.000000
601006  0.0  1.233000  1000  145.681025  0  0  0  0  90.000000
601007  0.0  1.233000  1000  145.884230  0  0  0  0  90.000000
601008  0.0  1.233000  1000  146.297035  0  0  0  0  90.000000
601009  0.0  1.233000  1000  146.411300  0  0  0  0  90.000000
601010  0.0  1.233000  1000  146.584636  0  0  0  0  90.000000
601011  0.0  1.166000  1000  147.079940  0  0  0  0  90.000000
601012  0.0  1.166000  1000  147.362035  0  0  0  0  90.000000
601013  0.0  1.166000  1000  147.543473  0  0  0  0  90.000000
601014  0.0  1.166000  1000  147.856690  0  0  0  0  90.000000
601015  0.0  1.166000  1000  148.075292  0  0  0  0  90.000000
601016  0.0  1.166000  1000  148.322192  0  0  0  0  90.000000
601017  0.0  1.166000  1000  148.588338  0  0  0  0  90.000000
601018  0.0  1.166000  1000  148.797550  0  0  0  0  90.000000
601019  0.0  1.166000  1000  149.063738  0  0  0  0  90.000000
601020  0.0  1.166000  1000  149.336726  0  0  0  0  90.000000
601021  0.0  1.097000  1000  149.741635  0  0  0  0  90.000000
601022  0.0  1.097000  1000  149.900337  0  0  0  0  90.000000
601023  0.0  1.097000  1000  150.324654  0  0  0  0  90.000000
601024  0.0  1.097000  1000  150.462140  0  0  0  0  90.000000
601025  0.0  1.097000  1000  150.723470  0  0  0  0  90.000000
601026  0.0  1.097000  1000  151.015446  0  0  0  0  90.000000
601027  0.0  1.097000  1000  151.262258  0  0  0  0  90.000000
601028  0.0  1.097000  1000  151.432435  0  0  0  0  90.000000
601029  0.0  1.097000  1000  151.676870  0  0  0  0  90.000000
601030  0.0  1.097000  1000  152.066435  0  0  0  0  90.000000
601031  0.0  1.028000  1000  152.557854  0  0  0  0  90.000000
601032  0.0  1.028000  1000  152.780604  0  0  0  0  90.000000
601033  0.0  1.028000  1000  153.115270  0  0  0  0  90.000000
601034  0.0  1.028000  1000  153.313468  0  0  0  0  90.000000
601035  0.0  1.028000  1000  153.641755  0  0  0  0  90.000000
601036  0.0  1.028000  1000  153.851976  0  0  0  0  90.000000
601037  0.0  1.028000  1000  154.212626  0  0  0  0  90.000000
601038  0.0  1.028000  1000  154.225159  0  0  0  0  90.000000
601039  0.0  1.028000  1000  154.689528  0  0  0  0  90.000000
601040  0.0  1.028000  1000  154.848689  0  0  0  0  90.000000
601041  0.0  0.956000  1000  155.257689  0  0  0  0  90.000000
601042  0.0  0.956000  1000  155.711678  0  0  0  0  90.000000
601043  0.0  0.956000  1000  155.992645  0  0  0  0  90.000000
601044  0.0  0.956000  1000  156.068639  0  0  0  0  90.000000
601045  0.0  0.956000  1000  156.425005  0  0  0  0  90.000000
601046  0.0  0.956000  1000  156.797734  0  0  0  0  90.000000
601047  0.0  0.956000  1000  156.930220  0  0  0  0  90.000000
601048  0.0  0.956000  1000  157.335321  0  0  0  0  90.000000
601049  0.0  0.956000  1000  157.637950  0  0  0  0  90.000000
601050  0.0  0.956000  1000  157.820319  0  0  0  0  90.000000
601051  0.0  0.878000  1000  158.542901  0  0  0  0  90.000000
601052  0.0  0.878000  1000  158.722161  0  0  0  0  90.000000
601053  0.0  0.878000  1000  158.987335  0  0  0  0  90.000000
601054  0.0  0.878000  1000  159.264601  0  0  0  0  90.000000
601055  0.0  0.878000  1000  159.723353  0  0  0  0  90.000000
601056  0.0  0.878000  1000  160.089705  0  0  0  0  90.000000
601057  0.0  0.878000  1000  160.259098  0  0  0  0  90.000000
601058  0.0  0.878000  1000  160.703242  0  0  0  0  90.000000
601059  0.0  0.878000  1000  161.001005  0  0  0  0  90.000000
601060  0.0  0.878000  1000  161.214928  0  0  0  0  90.000000
601061  0.0  0.795000  1000  161.915640  0  0  0  0  90.000000
601062  0.0  0.795000  1000  162.135213  0  0  0  0  90.000000
601063  0.0  0.795000  1000  162.403579  0  0  0  0  90.000000
601064  0.0  0.795000  1000  162.771087  0  0  0  0  90.000000
601065  0.0  0.795000  1000  163.127881  0  0  0  0  90.000000
601066  0.0  0.795000  1000  163.582902  0  0  0  0  90.000000
601067  0.0  0.795000  1000  163.761621  0  0  0  0  90.000000
601068  0.0  0.795000  1000  163.998325  0  0  0  0  90.000000
601069  0.0  0.795000  1000  164.664282  0  0  0  0  90.000000
601070  0.0  0.795000  1000  164.617299  0  0  0  0  90.000000
  602200       0.0     1.2332  1000   145.955    0    0    0    0    0
602001  0.0  1.233000  1000  144.593099  0  0  0  0  180.000000
602002  0.0  1.233000  1000  144.865357  0  0  0  0  180.000000
602003  0.0  1.233000  1000  145.030773  0  0  0  0  180.000000
602004  0.0  1.233000  1000  145.293191  0  0  0  0  180.000000
602005  0.0  1.233000  1000  145.497932  0  0  0  0  180.000000
602006  0.0  1.233000  1000  145.713022  0  0  0  0  180.000000
602007  0.0  1.233000  1000  145.871918  0  0  0  0  180.000000
602008  0.0  1.233000  1000  146.182820  0  0  0  0  180.000000
602009  0.0  1.233000  1000  146.448474  0  0  0  0  180.000000
602010  0.0  1.233000  1000  146.674001  0  0  0  0  180.000000
602011  0.0  1.166000  1000  147.165943  0  0  0  0  180.000000
602012  0.0  1.166000  1000  147.376080  0  0  0  0  180.000000
602013  0.0  1.166000  1000  147.596088  0  0  0  0  180.000000
602014  0.0  1.166000  1000  147.849754  0  0  0  0  180.000000
602015  0.0  1.166000  1000  148.147290  0  0  0  0  180.000000
602016  0.0  1.166000  1000  148.309636  0  0  0  0  180.000000
602017  0.0  1.166000  1000  148.555256  0  0  0  0  180.000000
602018  0.0  1.166000  1000  148.837826  0  0  0  0  180.000000
602019  0.0  1.166000  1000  149.028760  0  0  0  0  180.000000
602020  0.0  1.166000  1000  149.339309  0  0  0  0  180.000000
602021  0.0  1.097000  1000  149.735257  0  0  0  0  180.000000
602022  0.0  1.097000  1000  149.884715  0  0  0  0  180.000000
602023  0.0  1.097000  1000  150.295480  0  0  0  0  180.000000
602024  0.0  1.097000  1000  150.498941  0  0  0  0  180.000000
602025  0.0  1.097000  1000  150.737815  0  0  0  0  180.000000
602026  0.0  1.097000  1000  151.005196  0  0  0  0  180.000000
602027  0.0  1.097000  1000  151.109787  0  0  0  0  180.000000
602028  0.0  1.097000  1000  151.613331  0  0  0  0  180.000000
602029  0.0  1.097000  1000  151.773084  0  0  0  0  180.000000
602030  0.0  1.097000  1000  151.933089  0  0  0  0  180.000000
602031  0.0  1.028000  1000  152.489837  0  0  0  0  180.000000
602032  0.0  1.028000  1000  152.816953  0  0  0  0  180.000000
602033  0.0  1.028000  1000  153.027732  0  0  0  0  180.000000
602034  0.0  1.028000  1000  153.257820  0  0  0  0  180.000000
602035  0.0  1.028000  1000  153.548230  0  0  0  0  180.000000
602036  0.0  1.028000  1000  153.842338  0  0  0  0  180.000000
602037  0.0  1.028000  1000  154.061253  0  0  0  0  180.000000
602038  0.0  1.028000  1000  154.454123  0  0  0  0  180.000000
602039  0.0  1.028000  1000  154.676509  0  0  0  0  180.000000
602040  0.0  1.028000  1000  154.909177  0  0  0  0  180.000000
602041  0.0  0.956000  1000  155.443860  0  0  0  0  180.000000
602042  0.0  0.956000  1000  155.763646  0  0  0  0  180.000000
602043  0.0  0.956000  1000  155.995654  0  0  0  0  180.000000
602044  0.0  0.956000  1000  156.139215  0  0  0  0  180.000000
602045  0.0  0.956000  1000  156.617857  0  0  0  0  180.000000
602046  0.0  0.956000  1000  156.765769  0  0  0  0  180.000000
602047  0.0  0.956000  1000  157.041168  0  0  0  0  180.000000
602048  0.0  0.956000  1000  157.357158  0  0  0  0  180.000000
602049  0.0  0.956000  1000  157.619121  0  0  0  0  180.000000
602050  0.0  0.956000  1000  158.034182  0  0  0  0  180.000000
602051  0.0  0.878000  1000  158.298269  0  0  0  0  180.000000
602052  0.0  0.878000  1000  158.757639  0  0  0  0  180.000000
602053  0.0  0.878000  1000  159.193412  0  0  0  0  180.000000
602054  0.0  0.878000  1000  159.109406  0  0  0  0  180.000000
602055  0.0  0.878000  1000  159.666198  0  0  0  0  180.000000
602056  0.0  0.878000  1000  159.930962  0  0  0  0  180.000000
602057  0.0  0.878000  1000  160.171792  0  0  0  0  180.000000
602058  0.0  0.878000  1000  160.655454  0  0  0  0  180.000000
602059  0.0  0.878000  1000  160.907091  0  0  0  0  180.000000
602060  0.0  0.878000  1000  161.208368  0  0  0  0  180.000000
602061  0.0  0.795000  1000  161.779191  0  0  0  0  180.000000
602062  0.0  0.795000  1000  161.929229  0  0  0  0  180.000000
602063  0.0  0.795000  1000  162.436233  0  0  0  0  180.000000
602064  0.0  0.795000  1000  162.814808  0  0  0  0  180.000000
602065  0.0  0.795000  1000  162.989193  0  0  0  0  180.000000
602066  0.0  0.795000  1000  163.036619  0  0  0  0  180.000000
602067  0.0  0.795000  1000  163.454608  0  0  0  0  180.000000
602068  0.0  0.795000  1000  163.958548  0  0  0  0  180.000000
602069  0.0  0.795000  1000  164.173875  0  0  0  0  180.000000
602070  0.0  0.795000  1000  164.460101  0  0  0  0  180.000000
  603200       0.0     1.2332  1000   145.955    0    0    0    0    0
603001  0.0  1.233000  1000  144.618324  0  0  0  0  -90.000000
603002  0.0  1.233000  1000  144.850286  0  0  0  0  -90.000000
603003  0.0  1.233000  1000  145.053143  0  0  0  0  -90.000000
603004  0.0  1.233000  1000  145.250836  0  0  0  0  -90.000000
603005  0.0  1.233000  1000  145.523496  0  0  0  0  -90.000000
603006  0.0  1.233000  1000  145.769295  0  0  0  0  -90.000000
603007  0.0  1.233000  1000  145.930100  0  0  0  0  -90.000000
603008  0.0  1.233000  1000  146.296658  0  0  0  0  -90.000000
603009  0.0  1.233000  1000  146.354532  0  0  0  0  -90.000000
603010  0.0  1.233000  1000  146.664998  0  0  0  0  -90.000000
603011  0.0  1.166000  1000  147.158889  0  0  0  0  -90.000000
603012  0.0  1.166000  1000  147.434480  0  0  0  0  -90.000000
603013  0.0  1.166000  1000  147.596088  0  0  0  0  -90.000000
603014  0.0  1.166000  1000  147.906722  0  0  0  0  -90.000000
603015  0.0  1.166000  1000  148.106731  0  0  0  0  -90.000000
603016  0.0  1.166000  1000  148.357034  0  0  0  0  -90.000000
603017  0.0  1.166000  1000  148.566536  0  0  0  0  -90.000000
603018  0.0  1.166000  1000  148.903893  0  0  0  0  -90.000000
603019  0.0  1.166000  1000  149.159411  0  0  0  0  -90.000000
603020  0.0  1.166000  1000  149.403802  0  0  0  0  -90.000000
603021  0.0  1.097000  1000  149.833407  0  0  0  0  -90.000000
603022  0.0  1.097000  1000  149.947172  0  0  0  0  -90.000000
603023  0.0  1.097000  1000  150.308964  0  0  0  0  -90.000000
603024  0.0  1.097000  1000  150.601246  0  0  0  0  -90.000000
603025  0.0  1.097000  1000  150.860941  0  0  0  0  -90.000000
603026  0.0  1.097000  1000  151.066089  0  0  0  0  -90.000000
603027  0.0  1.097000  1000  151.326940  0  0  0  0  -90.000000
603028  0.0  1.097000  1000  151.704643  0  0  0  0  -90.000000
603029  0.0  1.097000  1000  151.808768  0  0  0  0  -90.000000
603030  0.0  1.097000  1000  152.097547  0  0  0  0  -90.000000
603031  0.0  1.028000  1000  152.560426  0  0  0  0  -90.000000
603032  0.0  1.028000  1000  152.771501  0  0  0  0  -90.000000
603033  0.0  1.028000  1000  153.204848  0  0  0  0  -90.000000
603034  0.0  1.028000  1000  153.545894  0  0  0  0  -90.000000
603035  0.0  1.028000  1000  153.623811  0  0  0  0  -90.000000
603036  0.0  1.028000  1000  154.012746  0  0  0  0  -90.000000
603037  0.0  1.028000  1000  154.169549  0  0  0  0  -90.000000
603038  0.0  1.028000  1000  154.479684  0  0  0  0  -90.000000
603039  0.0  1.028000  1000  154.639829  0  0  0  0  -90.000000
603040  0.0  1.028000  1000  154.946934  0  0  0  0  -90.000000
603041  0.0  0.956000  1000  155.492614  0  0  0  0  -90.000000
603042  0.0  0.956000  1000  155.749393  0  0  0  0  -90.000000
603043  0.0  0.956000  1000  156.046480  0  0  0  0  -90.000000
603044  0.0  0.956000  1000  156.262233  0  0  0  0  -90.000000
603045  0.0  0.956000  1000  156.747802  0  0  0  0  -90.000000
603046  0.0  0.956000  1000  156.745447  0  0  0  0  -90.000000
603047  0.0  0.956000  1000  157.028968  0  0  0  0  -90.000000
603048  0.0  0.956000  1000  157.523701  0  0  0  0  -90.000000
603049  0.0  0.956000  1000  157.433415  0  0  0  0  -90.000000
603050  0.0  0.956000  1000  157.990257  0  0  0  0  -90.000000
603051  0.0  0.878000  1000  158.468457  0  0  0  0  -90.000000
603052  0.0  0.878000  1000  158.732743  0  0  0  0  -90.000000
603053  0.0  0.878000  1000  159.085061  0  0  0  0  -90.000000
603054  0.0  0.878000  1000  159.495360  0  0  0  0  -90.000000
603055  0.0  0.878000  1000  159.773694  0  0  0  0  -90.000000
603056  0.0  0.878000  1000  160.084238  0  0  0  0  -90.000000
603057  0.0  0.878000  1000  160.413084  0  0  0  0  -90.000000
603058  0.0  0.878000  1000  160.625783  0  0  0  0  -90.000000
603059  0.0  0.878000  1000  160.969419  0  0  0  0  -90.000000
603060  0.0  0.878000  1000  160.988650  0  0  0  0  -90.000000
603061  0.0  0.795000  1000  162.111236  0  0  0  0  -90.000000
603062  0.0  0.795000  1000  162.089193  0  0  0  0  -90.000000
603063  0.0  0.795000  1000  162.441040  0  0  0  0  -90.000000
603064  0.0  0.795000  1000  162.713348  0  0  0  0  -90.000000
603065  0.0  0.795000  1000  162.805375  0  0  0  0  -90.000000
603066  0.0  0.795000  1000  163.689328  0  0  0  0  -90.000000
603067  0.0  0.795000  1000  163.579123  0  0  0  0  -90.000000
603068  0.0  0.795000  1000  163.727269  0  0  0  0  -90.000000
603069  0.0  0.795000  1000  164.339462  0  0  0  0  -90.000000
603070  0.0  0.795000  1000  164.518732  0  0  0  0  -90.000000
  604200       0.0     1.2332  1000   145.955    0    0    0    0    0
604001  0.0  1.233000  1000  144.609985  0  0  0  0  0.000000
604002  0.0  1.233000  1000  144.859407  0  0  0  0  0.000000
604003  0.0  1.233000  1000  145.204402  0  0  0  0  0.000000
604004  0.0  1.233000  1000  145.339008  0  0  0  0  0.000000
604005  0.0  1.233000  1000  145.570857  0  0  0  0  0.000000
604006  0.0  1.233000  1000  145.763251  0  0  0  0  0.000000
604007  0.0  1.233000  1000  145.967347  0  0  0  0  0.000000
604008  0.0  1.233000  1000  146.163370  0  0  0  0  0.000000
604009  0.0  1.233000  1000  146.457643  0  0  0  0  0.000000
604010  0.0  1.233000  1000  146.748108  0  0  0  0  0.000000
604011  0.0  1.166000  1000  147.234402  0  0  0  0  0.000000
604012  0.0  1.166000  1000  147.463588  0  0  0  0  0.000000
604013  0.0  1.166000  1000  147.667510  0  0  0  0  0.000000
604014  0.0  1.166000  1000  147.924796  0  0  0  0  0.000000
604015  0.0  1.166000  1000  148.093424  0  0  0  0  0.000000
604016  0.0  1.166000  1000  148.452801  0  0  0  0  0.000000
604017  0.0  1.166000  1000  148.651162  0  0  0  0  0.000000
604018  0.0  1.166000  1000  148.851838  0  0  0  0  0.000000
604019  0.0  1.166000  1000  149.119183  0  0  0  0  0.000000
604020  0.0  1.166000  1000  149.411530  0  0  0  0  0.000000
604021  0.0  1.097000  1000  149.900200  0  0  0  0  0.000000
604022  0.0  1.097000  1000  150.055777  0  0  0  0  0.000000
604023  0.0  1.097000  1000  150.274298  0  0  0  0  0.000000
604024  0.0  1.097000  1000  150.558477  0  0  0  0  0.000000
604025  0.0  1.097000  1000  150.778048  0  0  0  0  0.000000
604026  0.0  1.097000  1000  151.116875  0  0  0  0  0.000000
604027  0.0  1.097000  1000  151.383585  0  0  0  0  0.000000
604028  0.0  1.097000  1000  151.659354  0  0  0  0  0.000000
604029  0.0  1.097000  1000  151.850243  0  0  0  0  0.000000
604030  0.0  1.097000  1000  151.923360  0  0  0  0  0.000000
604031  0.0  1.028000  1000  152.585281  0  0  0  0  0.000000
604032  0.0  1.028000  1000  152.702890  0  0  0  0  0.000000
604033  0.0  1.028000  1000  153.078881  0  0  0  0  0.000000
604034  0.0  1.028000  1000  153.444116  0  0  0  0  0.000000
604035  0.0  1.028000  1000  153.575894  0  0  0  0  0.000000
604036  0.0  1.028000  1000  153.835997  0  0  0  0  0.000000
604037  0.0  1.028000  1000  154.220163  0  0  0  0  0.000000
604038  0.0  1.028000  1000  154.520225  0  0  0  0  0.000000
604039  0.0  1.028000  1000  154.835220  0  0  0  0  0.000000
604040  0.0  1.028000  1000  155.029494  0  0  0  0  0.000000
604041  0.0  0.956000  1000  155.504398  0  0  0  0  0.000000
604042  0.0  0.956000  1000  155.730900  0  0  0  0  0.000000
604043  0.0  0.956000  1000  155.985878  0  0  0  0  0.000000
604044  0.0  0.956000  1000  156.375066  0  0  0  0  0.000000
604045  0.0  0.956000  1000  156.698047  0  0  0  0  0.000000
604046  0.0  0.956000  1000  156.999673  0  0  0  0  0.000000
604047  0.0  0.956000  1000  157.241059  0  0  0  0  0.000000
604048  0.0  0.956000  1000  157.659427  0  0  0  0  0.000000
604049  0.0  0.956000  1000  157.724164  0  0  0  0  0.000000
604050  0.0  0.956000  1000  157.980039  0  0  0  0  0.000000
604051  0.0  0.878000  1000  158.618406  0  0  0  0  0.000000
604052  0.0  0.878000  1000  158.692452  0  0  0  0  0.000000
604053  0.0  0.878000  1000  159.164559  0  0  0  0  0.000000
604054  0.0  0.878000  1000  159.431921  0  0  0  0  0.000000
