Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta       Len2  Code    2theta  UT1  UT2  UT3  UT4  UT5
508017  0.0  1.480000  100  136.592173  0  0  0  0  45.000000
508018  0.0  1.480000  100  136.876617  0  0  0  0  45.000000
508019  0.0  1.480000  100  137.129702  0  0  0  0  45.000000
508020  0.0  1.480000  100  137.322508  0  0  0  0  45.000000
508021  0.0  1.422000  100  137.811837  0  0  0  0  45.000000
508022  0.0  1.422000  100  138.086739  0  0  0  0  45.000000
508023  0.0  1.422000  100  138.084480  0  0  0  0  45.000000
508024  0.0  1.422000  100  138.212060  0  0  0  0  45.000000
508025  0.0  1.422000  100  138.456605  0  0  0  0  45.000000
508026  0.0  1.422000  100  138.489878  0  0  0  0  45.000000
508027  0.0  1.422000  100  138.841292  0  0  0  0  45.000000
508028  0.0  1.422000  100  138.863830  0  0  0  0  45.000000
508029  0.0  1.422000  100  139.137938  0  0  0  0  45.000000
508030  0.0  1.422000  100  139.406558  0  0  0  0  45.000000
508031  0.0  1.362000  100  139.937649  0  0  0  0  45.000000
508032  0.0  1.362000  100  140.186201  0  0  0  0  45.000000
508033  0.0  1.362000  100  140.415068  0  0  0  0  45.000000
508034  0.0  1.362000  100  140.452098  0  0  0  0  45.000000
508035  0.0  1.362000  100  140.714578  0  0  0  0  45.000000
508036  0.0  1.362000  100  141.019417  0  0  0  0  45.000000
508037  0.0  1.362000  100  141.038459  0  0  0  0  45.000000
508038  0.0  1.362000  100  141.262563  0  0  0  0  45.000000
508039  0.0  1.362000  100  141.473199  0  0  0  0  45.000000
508040  0.0  1.362000  100  141.400589  0  0  0  0  45.000000
  601200       0.0       0.25   100      90.0    0    0    0    0    0
601001  0.0  1.233000  100  144.416392  0  0  0  0  90.000000
601002  0.0  1.233000  100  144.521517  0  0  0  0  90.000000
601003  0.0  1.233000  100  144.778678  0  0  0  0  90.000000
601004  0.0  1.233000  100  145.085933  0  0  0  0  90.000000
601005  0.0  1.233000  100  145.263398  0  0  0  0  90.000000
601006  0.0  1.233000  100  145.494427  0  0  0  0  90.000000
601007  0.0  1.233000  100  145.660112  0  0  0  0  90.000000
601008  0.0  1.233000  100  145.861340  0  0  0  0  90.000000
601009  0.0  1.233000  100  146.165821  0  0  0  0  90.000000
601010  0.0  1.233000  100  146.391267  0  0  0  0  90.000000
601011  0.0  1.166000  100  146.865512  0  0  0  0  90.000000
601012  0.0  1.166000  100  147.205625  0  0  0  0  90.000000
601013  0.0  1.166000  100  147.311747  0  0  0  0  90.000000
601014  0.0  1.166000  100  147.636155  0  0  0  0  90.000000
601015  0.0  1.166000  100  147.830973  0  0  0  0  90.000000
601016  0.0  1.166000  100  148.144388  0  0  0  0  90.000000
601017  0.0  1.166000  100  148.252800  0  0  0  0  90.000000
601018  0.0  1.166000  100  148.536808  0  0  0  0  90.000000
601019  0.0  1.166000  100  148.758563  0  0  0  0  90.000000
601020  0.0  1.166000  100  148.959164  0  0  0  0  90.000000
601021  0.0  1.097000  100  149.450698  0  0  0  0  90.000000
601022  0.0  1.097000  100  149.640736  0  0  0  0  90.000000
601023  0.0  1.097000  100  149.898706  0  0  0  0  90.000000
601024  0.0  1.097000  100  150.256879  0  0  0  0  90.000000
601025  0.0  1.097000  100  150.450313  0  0  0  0  90.000000
601026  0.0  1.097000  100  150.635205  0  0  0  0  90.000000
601027  0.0  1.097000  100  150.939877  0  0  0  0  90.000000
601028  0.0  1.097000  100  151.203892  0  0  0  0  90.000000
601029  0.0  1.097000  100  151.432790  0  0  0  0  90.000000
601030  0.0  1.097000  100  151.844063  0  0  0  0  90.000000
601031  0.0  1.028000  100  152.265887  0  0  0  0  90.000000
601032  0.0  1.028000  100  152.433761  0  0  0  0  90.000000
601033  0.0  1.028000  100  152.810966  0  0  0  0  90.000000
601034  0.0  1.028000  100  153.055439  0  0  0  0  90.000000
601035  0.0  1.028000  100  153.480829  0  0  0  0  90.000000
601036  0.0  1.028000  100  153.480436  0  0  0  0  90.000000
601037  0.0  1.028000  100  153.872380  0  0  0  0  90.000000
601038  0.0  1.028000  100  154.056832  0  0  0  0  90.000000
601039  0.0  1.028000  100  154.455422  0  0  0  0  90.000000
601040  0.0  1.028000  100  154.655312  0  0  0  0  90.000000
601041  0.0  0.956000  100  155.002227  0  0  0  0  90.000000
601042  0.0  0.956000  100  155.124461  0  0  0  0  90.000000
601043  0.0  0.956000  100  155.654274  0  0  0  0  90.000000
601044  0.0  0.956000  100  156.009082  0  0  0  0  90.000000
601045  0.0  0.956000  100  156.267922  0  0  0  0  90.000000
601046  0.0  0.956000  100  156.415187  0  0  0  0  90.000000
601047  0.0  0.956000  100  156.656475  0  0  0  0  90.000000
601048  0.0  0.956000  100  156.930186  0  0  0  0  90.000000
601049  0.0  0.956000  100  157.261013  0  0  0  0  90.000000
601050  0.0  0.956000  100  157.481893  0  0  0  0  90.000000
601051  0.0  0.878000  100  158.262081  0  0  0  0  90.000000
601052  0.0  0.878000  100  158.691966  0  0  0  0  90.000000
601053  0.0  0.878000  100  158.726216  0  0  0  0  90.000000
601054  0.0  0.878000  100  158.926986  0  0  0  0  90.000000
601055  0.0  0.878000  100  159.247934  0  0  0  0  90.000000
601056  0.0  0.878000  100  159.755867  0  0  0  0  90.000000
601057  0.0  0.878000  100  159.778593  0  0  0  0  90.000000
601058  0.0  0.878000  100  160.159331  0  0  0  0  90.000000
601059  0.0  0.878000  100  160.512556  0  0  0  0  90.000000
601060  0.0  0.878000  100  160.826637  0  0  0  0  90.000000
601061  0.0  0.795000  100  161.477971  0  0  0  0  90.000000
601062  0.0  0.795000  100  161.528437  0  0  0  0  90.000000
601063  0.0  0.795000  100  161.779487  0  0  0  0  90.000000
601064  0.0  0.795000  100  162.143123  0  0  0  0  90.000000
601065  0.0  0.795000  100  162.387348  0  0  0  0  90.000000
601066  0.0  0.795000  100  162.929535  0  0  0  0  90.000000
601067  0.0  0.795000  100  162.289616  0  0  0  0  90.000000
601068  0.0  0.795000  100  163.291168  0  0  0  0  90.000000
601069  0.0  0.795000  100  163.972942  0  0  0  0  90.000000
601070  0.0  0.795000  100  163.791905  0  0  0  0  90.000000
  602200       0.0       0.25   100      90.0    0    0    0    0    0
602001  0.0  1.233000  100  144.411627  0  0  0  0  180.000000
602002  0.0  1.233000  100  144.525618  0  0  0  0  180.000000
602003  0.0  1.233000  100  144.817735  0  0  0  0  180.000000
602004  0.0  1.233000  100  145.069065  0  0  0  0  180.000000
602005  0.0  1.233000  100  145.214847  0  0  0  0  180.000000
602006  0.0  1.233000  100  145.477862  0  0  0  0  180.000000
602007  0.0  1.233000  100  145.680020  0  0  0  0  180.000000
602008  0.0  1.233000  100  145.909939  0  0  0  0  180.000000
602009  0.0  1.233000  100  146.138859  0  0  0  0  180.000000
602010  0.0  1.233000  100  146.287021  0  0  0  0  180.000000
602011  0.0  1.166000  100  146.828824  0  0  0  0  180.000000
602012  0.0  1.166000  100  146.979270  0  0  0  0  180.000000
602013  0.0  1.166000  100  147.358090  0  0  0  0  180.000000
602014  0.0  1.166000  100  147.630334  0  0  0  0  180.000000
602015  0.0  1.166000  100  147.848671  0  0  0  0  180.000000
602016  0.0  1.166000  100  147.988061  0  0  0  0  180.000000
602017  0.0  1.166000  100  148.272712  0  0  0  0  180.000000
602018  0.0  1.166000  100  148.567944  0  0  0  0  180.000000
602019  0.0  1.166000  100  148.713779  0  0  0  0  180.000000
602020  0.0  1.166000  100  149.014285  0  0  0  0  180.000000
602021  0.0  1.097000  100  149.406480  0  0  0  0  180.000000
602022  0.0  1.097000  100  149.826043  0  0  0  0  180.000000
602023  0.0  1.097000  100  149.868847  0  0  0  0  180.000000
602024  0.0  1.097000  100  150.135298  0  0  0  0  180.000000
602025  0.0  1.097000  100  150.487380  0  0  0  0  180.000000
602026  0.0  1.097000  100  150.719088  0  0  0  0  180.000000
602027  0.0  1.097000  100  150.965165  0  0  0  0  180.000000
602028  0.0  1.097000  100  151.251150  0  0  0  0  180.000000
602029  0.0  1.097000  100  151.516126  0  0  0  0  180.000000
602030  0.0  1.097000  100  151.688918  0  0  0  0  180.000000
602031  0.0  1.028000  100  152.187821  0  0  0  0  180.000000
602032  0.0  1.028000  100  152.539729  0  0  0  0  180.000000
602033  0.0  1.028000  100  152.736307  0  0  0  0  180.000000
602034  0.0  1.028000  100  153.049103  0  0  0  0  180.000000
602035  0.0  1.028000  100  153.262348  0  0  0  0  180.000000
602036  0.0  1.028000  100  153.473656  0  0  0  0  180.000000
602037  0.0  1.028000  100  153.883748  0  0  0  0  180.000000
602038  0.0  1.028000  100  154.037316  0  0  0  0  180.000000
602039  0.0  1.028000  100  154.437197  0  0  0  0  180.000000
602040  0.0  1.028000  100  154.678831  0  0  0  0  180.000000
602041  0.0  0.956000  100  155.200085  0  0  0  0  180.000000
602042  0.0  0.956000  100  155.258719  0  0  0  0  180.000000
602043  0.0  0.956000  100  155.684296  0  0  0  0  180.000000
602044  0.0  0.956000  100  155.923656  0  0  0  0  180.000000
602045  0.0  0.956000  100  156.150662  0  0  0  0  180.000000
602046  0.0  0.956000  100  156.343036  0  0  0  0  180.000000
602047  0.0  0.956000  100  156.808265  0  0  0  0  180.000000
602048  0.0  0.956000  100  156.848363  0  0  0  0  180.000000
602049  0.0  0.956000  100  157.298907  0  0  0  0  180.000000
602050  0.0  0.956000  100  157.731834  0  0  0  0  180.000000
602051  0.0  0.878000  100  158.157923  0  0  0  0  180.000000
602052  0.0  0.878000  100  158.177961  0  0  0  0  180.000000
602053  0.0  0.878000  100  158.573017  0  0  0  0  180.000000
602054  0.0  0.878000  100  158.726587  0  0  0  0  180.000000
602055  0.0  0.878000  100  159.435603  0  0  0  0  180.000000
602056  0.0  0.878000  100  159.767960  0  0  0  0  180.000000
602057  0.0  0.878000  100  159.783971  0  0  0  0  180.000000
602058  0.0  0.878000  100  160.123334  0  0  0  0  180.000000
602059  0.0  0.878000  100  160.411437  0  0  0  0  180.000000
602060  0.0  0.878000  100  160.875307  0  0  0  0  180.000000
602061  0.0  0.795000  100  161.349169  0  0  0  0  180.000000
602062  0.0  0.795000  100  161.767383  0  0  0  0  180.000000
602063  0.0  0.795000  100  162.022100  0  0  0  0  180.000000
602064  0.0  0.795000  100  162.286491  0  0  0  0  180.000000
602065  0.0  0.795000  100  162.191619  0  0  0  0  180.000000
602066  0.0  0.795000  100  162.671827  0  0  0  0  180.000000
602067  0.0  0.795000  100  163.491254  0  0  0  0  180.000000
602068  0.0  0.795000  100  163.623842  0  0  0  0  180.000000
602069  0.0  0.795000  100  164.014612  0  0  0  0  180.000000
602070  0.0  0.795000  100  163.785895  0  0  0  0  180.000000
603200  0.0  0.250000  100   90.0       0  0  0  0    0
603001  0.0  1.233000  100  144.432077  0  0  0  0  -90.000000
603002  0.0  1.233000  100  144.702490  0  0  0  0  -90.000000
603003  0.0  1.233000  100  144.880310  0  0  0  0  -90.000000
603004  0.0  1.233000  100  145.104736  0  0  0  0  -90.000000
603005  0.0  1.233000  100  145.266098  0  0  0  0  -90.000000
603006  0.0  1.233000  100  145.610346  0  0  0  0  -90.000000
603007  0.0  1.233000  100  145.852624  0  0  0  0  -90.000000
603008  0.0  1.233000  100  146.074958  0  0  0  0  -90.000000
603009  0.0  1.233000  100  146.269850  0  0  0  0  -90.000000
603010  0.0  1.233000  100  146.384278  0  0  0  0  -90.000000
603011  0.0  1.166000  100  146.964000  0  0  0  0  -90.000000
603012  0.0  1.166000  100  147.097017  0  0  0  0  -90.000000
603013  0.0  1.166000  100  147.392526  0  0  0  0  -90.000000
603014  0.0  1.166000  100  147.614608  0  0  0  0  -90.000000
603015  0.0  1.166000  100  147.748171  0  0  0  0  -90.000000
603016  0.0  1.166000  100  148.060472  0  0  0  0  -90.000000
603017  0.0  1.166000  100  148.224762  0  0  0  0  -90.000000
603018  0.0  1.166000  100  148.541631  0  0  0  0  -90.000000
603019  0.0  1.166000  100  148.835001  0  0  0  0  -90.000000
603020  0.0  1.166000  100  149.166024  0  0  0  0  -90.000000
603021  0.0  1.097000  100  149.582021  0  0  0  0  -90.000000
603022  0.0  1.097000  100  149.819353  0  0  0  0  -90.000000
603023  0.0  1.097000  100  149.881142  0  0  0  0  -90.000000
603024  0.0  1.097000  100  150.229727  0  0  0  0  -90.000000
603025  0.0  1.097000  100  150.545814  0  0  0  0  -90.000000
603026  0.0  1.097000  100  150.607999  0  0  0  0  -90.000000
603027  0.0  1.097000  100  151.072361  0  0  0  0  -90.000000
603028  0.0  1.097000  100  151.254446  0  0  0  0  -90.000000
603029  0.0  1.097000  100  151.504526  0  0  0  0  -90.000000
603030  0.0  1.097000  100  151.910667  0  0  0  0  -90.000000
603031  0.0  1.028000  100  152.112752  0  0  0  0  -90.000000
603032  0.0  1.028000  100  152.479860  0  0  0  0  -90.000000
603033  0.0  1.028000  100  152.679473  0  0  0  0  -90.000000
603034  0.0  1.028000  100  153.154842  0  0  0  0  -90.000000
603035  0.0  1.028000  100  153.291853  0  0  0  0  -90.000000
603036  0.0  1.028000  100  153.461991  0  0  0  0  -90.000000
603037  0.0  1.028000  100  153.845927  0  0  0  0  -90.000000
603038  0.0  1.028000  100  154.041525  0  0  0  0  -90.000000
603039  0.0  1.028000  100  154.274797  0  0  0  0  -90.000000
603040  0.0  1.028000  100  154.642623  0  0  0  0  -90.000000
603041  0.0  0.956000  100  155.041694  0  0  0  0  -90.000000
603042  0.0  0.956000  100  155.252944  0  0  0  0  -90.000000
603043  0.0  0.956000  100  155.706454  0  0  0  0  -90.000000
603044  0.0  0.956000  100  156.024507  0  0  0  0  -90.000000
603045  0.0  0.956000  100  156.224229  0  0  0  0  -90.000000
603046  0.0  0.956000  100  156.343689  0  0  0  0  -90.000000
603047  0.0  0.956000  100  156.935088  0  0  0  0  -90.000000
603048  0.0  0.956000  100  156.864636  0  0  0  0  -90.000000
603049  0.0  0.956000  100  157.321835  0  0  0  0  -90.000000
603050  0.0  0.956000  100  157.591273  0  0  0  0  -90.000000
603051  0.0  0.878000  100  158.527231  0  0  0  0  -90.000000
603052  0.0  0.878000  100  158.307352  0  0  0  0  -90.000000
603053  0.0  0.878000  100  158.686442  0  0  0  0  -90.000000
603054  0.0  0.878000  100  158.869629  0  0  0  0  -90.000000
603055  0.0  0.878000  100  159.180844  0  0  0  0  -90.000000
603056  0.0  0.878000  100  159.519318  0  0  0  0  -90.000000
603057  0.0  0.878000  100  159.824864  0  0  0  0  -90.000000
603058  0.0  0.878000  100  160.202264  0  0  0  0  -90.000000
603059  0.0  0.878000  100  160.204349  0  0  0  0  -90.000000
603060  0.0  0.878000  100  160.637319  0  0  0  0  -90.000000
603061  0.0  0.795000  100  160.991518  0  0  0  0  -90.000000
603062  0.0  0.795000  100  161.629245  0  0  0  0  -90.000000
603063  0.0  0.795000  100  161.681540  0  0  0  0  -90.000000
603064  0.0  0.795000  100  161.776924  0  0  0  0  -90.000000
603065  0.0  0.795000  100  162.786955  0  0  0  0  -90.000000
603066  0.0  0.795000  100  162.760824  0  0  0  0  -90.000000
603067  0.0  0.795000  100  163.008088  0  0  0  0  -90.000000
603068  0.0  0.795000  100  163.481396  0  0  0  0  -90.000000
603069  0.0  0.795000  100  163.291600  0  0  0  0  -90.000000
603070  0.0  0.795000  100  163.633281  0  0  0  0  -90.000000
  604200       0.0       0.25   100      90.0    0    0    0    0    0
604001  0.0  1.233000  100  144.373111  0  0  0  0  0.000000
604002  0.0  1.233000  100  144.750094  0  0  0  0  0.000000
604003  0.0  1.233000  100  144.860302  0  0  0  0  0.000000
604004  0.0  1.233000  100  145.087421  0  0  0  0  0.000000
604005  0.0  1.233000  100  145.266317  0  0  0  0  0.000000
604006  0.0  1.233000  100  145.471840  0  0  0  0  0.000000
604007  0.0  1.233000  100  145.676547  0  0  0  0  0.000000
604008  0.0  1.233000  100  145.889478  0  0  0  0  0.000000
604009  0.0  1.233000  100  146.304394  0  0  0  0  0.000000
604010  0.0  1.233000  100  146.349811  0  0  0  0  0.000000
604011  0.0  1.166000  100  146.924265  0  0  0  0  0.000000
604012  0.0  1.166000  100  147.087859  0  0  0  0  0.000000
604013  0.0  1.166000  100  147.445920  0  0  0  0  0.000000
604014  0.0  1.166000  100  147.602662  0  0  0  0  0.000000
604015  0.0  1.166000  100  147.752710  0  0  0  0  0.000000
604016  0.0  1.166000  100  148.207901  0  0  0  0  0.000000
604017  0.0  1.166000  100  148.246219  0  0  0  0  0.000000
604018  0.0  1.166000  100  148.426492  0  0  0  0  0.000000
604019  0.0  1.166000  100  148.757828  0  0  0  0  0.000000
604020  0.0  1.166000  100  149.046297  0  0  0  0  0.000000
604021  0.0  1.097000  100  149.586514  0  0  0  0  0.000000
604022  0.0  1.097000  100  149.749082  0  0  0  0  0.000000
604023  0.0  1.097000  100  150.070101  0  0  0  0  0.000000
604024  0.0  1.097000  100  150.276615  0  0  0  0  0.000000
604025  0.0  1.097000  100  150.646282  0  0  0  0  0.000000
604026  0.0  1.097000  100  150.784268  0  0  0  0  0.000000
604027  0.0  1.097000  100  151.001157  0  0  0  0  0.000000
604028  0.0  1.097000  100  151.373790  0  0  0  0  0.000000
604029  0.0  1.097000  100  151.584127  0  0  0  0  0.000000
604030  0.0  1.097000  100  151.877229  0  0  0  0  0.000000
604031  0.0  1.028000  100  152.069588  0  0  0  0  0.000000
604032  0.0  1.028000  100  152.388536  0  0  0  0  0.000000
604033  0.0  1.028000  100  152.767011  0  0  0  0  0.000000
604034  0.0  1.028000  100  152.956103  0  0  0  0  0.000000
604035  0.0  1.028000  100  153.222424  0  0  0  0  0.000000
604036  0.0  1.028000  100  153.699213  0  0  0  0  0.000000
604037  0.0  1.028000  100  153.786929  0  0  0  0  0.000000
604038  0.0  1.028000  100  154.067091  0  0  0  0  0.000000
604039  0.0  1.028000  100  154.435486  0  0  0  0  0.000000
604040  0.0  1.028000  100  154.388555  0  0  0  0  0.000000
