Number of entries, Number of user table parameters                              
        9870           6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
405203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
405227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
406200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
406227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
407227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
411227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
412227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
413227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
414200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
414227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.01250  3.00    0.000
415200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
415227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
416225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0   0.00200  3.00    0.000
